transaction_id,amount,hour_of_day,txn_count_last_24h,distance_from_home_km,is_foreign_country,is_new_merchant,Class
18074,9.67,13,4,2.6,0,0,0
18075,143.61,19,2,15.68,0,0,0
18076,345.0,10,2,2.53,0,0,0
18077,775.42,8,17,194.45,1,1,1
18078,10.12,19,1,5.95,0,0,0
18079,83.22,7,2,10.87,0,0,0
18080,125.09,13,4,14.07,0,0,0
18081,88.89,21,3,12.42,0,1,0
18082,34.42,16,4,7.8,0,1,0
18083,85.65,5,3,0.72,0,0,0
18084,107.86,12,1,4.14,0,0,0
18085,46.25,8,2,1.06,0,0,0
18086,60.93,10,2,22.38,1,0,0
18087,73.76,11,3,1.35,0,0,0
18088,81.76,10,1,0.11,0,0,0
18089,21.68,14,3,1.08,0,0,0
18090,36.5,15,6,0.74,0,0,0
18091,78.43,15,4,12.96,0,0,0
18092,62.24,19,5,0.9,0,0,0
18093,114.34,15,2,9.09,0,0,0
18094,144.24,9,5,6.44,0,0,0
18095,70.97,20,0,1.73,0,0,0
18096,11.58,18,5,20.84,0,0,0
18097,98.01,16,3,1.2,0,0,0
18098,166.51,14,5,5.78,0,0,0
18099,40.96,15,4,4.49,0,0,0
18100,116.13,19,0,6.08,0,0,0
18101,105.1,10,2,1.02,0,0,0
18102,121.15,14,7,11.05,0,0,0
18103,86.9,8,2,7.68,0,0,0
18104,218.98,11,3,6.22,0,0,0
18105,29.44,19,0,2.36,0,1,0
18106,64.71,12,2,0.53,0,0,0
18107,91.19,18,3,10.87,0,0,0
18108,78.76,13,4,1.3,0,0,0
18109,49.47,11,2,8.89,0,0,0
18110,177.05,19,3,9.82,0,0,0
18111,148.87,18,3,4.48,0,0,0
18112,57.55,8,2,2.54,0,0,0
18113,49.56,10,5,4.73,0,0,0
18114,178.05,17,1,16.21,0,1,0
18115,108.61,21,0,0.73,0,0,0
18116,86.75,12,2,0.59,0,0,0
18117,72.74,12,0,4.57,0,0,0
18118,57.67,17,5,13.88,0,0,0
18119,51.93,11,2,3.39,0,1,0
18120,220.44,21,1,9.25,0,0,0
18121,28.34,4,1,6.81,0,0,0
18122,80.96,7,5,3.04,0,0,0
18123,156.41,13,2,9.89,0,0,0
18124,59.88,10,2,0.0,0,0,0
18125,21.16,17,2,0.85,0,0,0
18126,91.09,18,3,4.05,0,0,0
18127,21.16,13,4,10.03,0,0,0
18128,35.79,11,3,6.96,0,1,0
18129,42.15,8,2,10.57,0,0,0
18130,19.62,23,1,3.13,0,0,0
18131,20.72,11,5,0.13,0,0,0
18132,27.06,16,3,3.14,0,0,0
18133,111.09,12,4,2.16,0,0,0
18134,88.08,15,8,1.6,0,0,0
18135,45.26,11,5,19.58,0,0,0
18136,33.14,9,5,6.88,0,0,0
18137,69.27,12,2,3.52,0,0,0
18138,108.32,13,1,0.86,0,0,0
18139,166.96,8,5,6.11,0,1,0
18140,39.22,5,2,12.62,0,0,0
18141,164.87,14,4,1.09,0,0,0
18142,28.38,13,2,0.93,0,0,0
18143,1073.05,0,12,2.99,1,1,1
18144,41.66,14,3,3.66,0,0,0
18145,37.65,13,3,5.66,0,0,0
18146,142.12,9,4,6.4,0,0,0
18147,65.36,19,0,1.59,0,0,0
18148,68.72,20,4,8.33,0,0,0
18149,83.95,13,0,3.83,0,0,0
18150,69.21,9,2,10.76,0,1,0
18151,102.5,17,2,1.9,0,0,0
18152,168.7,13,3,5.81,0,0,0
18153,86.82,20,3,6.97,0,0,0
18154,43.53,16,5,2.01,0,0,0
18155,101.1,23,2,1.47,0,0,0
18156,135.53,18,4,1.75,0,0,0
18157,159.5,4,4,8.91,0,1,0
18158,168.06,8,4,18.76,0,0,0
18159,91.79,10,2,0.46,0,1,0
18160,72.07,15,4,1.84,0,0,0
18161,1144.94,0,6,135.95,1,0,1
18162,138.66,11,5,7.22,0,0,0
18163,92.12,14,3,4.56,0,0,0
18164,14.09,18,4,7.35,0,0,0
18165,111.67,15,4,1.93,0,1,0
18166,474.14,3,12,264.82,1,0,1
18167,69.61,9,1,0.16,0,0,0
18168,145.96,16,2,2.27,0,0,0
18169,223.68,11,1,0.5,0,0,0
18170,308.98,13,5,0.33,0,0,0
18171,381.61,13,3,5.25,0,0,0
18172,123.72,4,3,6.04,0,0,0
18173,14.27,15,7,4.53,0,0,0
18174,84.42,22,3,6.31,0,0,0
18175,55.71,23,2,3.04,0,0,0
18176,146.45,20,11,2.21,0,0,0
18177,500.46,13,1,15.34,0,0,0
18178,70.52,9,4,1.14,0,0,0
18179,26.11,13,5,0.75,0,0,0
18180,29.33,14,2,0.28,0,0,0
18181,145.06,12,3,2.21,0,0,0
18182,118.34,12,3,12.19,0,0,0
18183,52.16,11,1,1.85,0,0,0
18184,108.39,17,1,21.54,0,0,0
18185,75.12,12,5,0.15,0,0,0
18186,35.45,9,2,2.66,0,0,0
18187,57.11,14,2,2.29,0,0,0
18188,61.0,19,3,3.48,0,0,0
18189,228.41,17,2,1.23,0,0,0
18190,268.14,17,1,1.57,0,0,0
18191,75.7,18,4,6.94,0,0,0
18192,35.8,22,3,6.88,1,0,0
18193,80.29,12,4,6.12,0,0,0
18194,2.7,14,0,2.88,0,0,0
18195,8.84,18,3,14.61,0,0,0
18196,280.34,15,5,0.08,0,0,0
18197,115.89,15,4,8.97,0,0,0
18198,64.52,12,7,6.35,1,0,0
18199,87.65,15,3,1.11,0,0,0
18200,107.99,15,4,3.15,0,0,0
18201,208.3,18,4,0.64,0,0,0
18202,73.72,17,0,7.3,0,0,0
18203,81.54,19,0,5.44,0,0,0
18204,88.99,20,2,9.49,0,0,0
18205,366.24,16,4,8.6,0,0,0
18206,124.86,18,2,1.22,0,0,0
18207,112.52,11,4,6.07,0,0,0
18208,154.36,15,3,1.46,0,0,0
18209,293.87,17,1,0.18,0,0,0
18210,46.1,6,5,0.58,0,0,0
18211,18.23,12,3,9.93,0,0,0
18212,179.81,17,2,5.31,0,0,0
18213,425.66,23,1,6.38,0,0,0
18214,35.52,14,1,3.09,0,0,0
18215,86.76,11,0,5.08,0,0,0
18216,69.48,16,2,1.86,0,0,0
18217,181.69,14,0,4.04,0,0,0
18218,40.6,13,5,7.19,0,0,0
18219,131.8,17,3,0.71,0,0,0
18220,103.26,13,5,2.08,0,0,0
18221,84.0,12,5,3.62,0,0,0
18222,82.49,19,4,4.3,0,0,0
18223,16.14,13,5,7.15,0,0,0
18224,56.81,9,5,4.19,0,0,0
18225,104.84,13,0,0.5,0,0,0
18226,77.23,16,2,8.88,0,0,0
18227,116.48,10,2,12.76,0,0,0
18228,45.42,22,4,11.97,0,0,0
18229,58.53,16,8,7.78,0,0,0
18230,65.1,10,2,12.02,0,0,0
18231,95.41,12,1,9.12,0,0,0
18232,99.29,20,5,1.64,0,0,0
18233,89.2,16,3,13.92,0,0,0
18234,24.56,10,2,1.93,0,0,0
18235,106.92,12,2,0.45,0,0,0
18236,61.03,10,6,2.29,0,1,0
18237,306.69,12,4,9.47,0,0,0
18238,47.98,20,5,19.1,0,0,0
18239,18.09,11,2,1.18,0,0,0
18240,231.24,16,4,2.36,0,0,0
18241,50.93,8,6,1.09,0,0,0
18242,80.48,19,2,1.27,0,1,0
18243,176.5,8,4,4.15,0,0,0
18244,123.09,19,2,2.65,0,0,0
18245,55.62,17,3,0.29,0,0,0
18246,197.11,9,2,0.8,0,0,0
18247,45.7,13,0,5.15,0,0,0
18248,15.52,23,4,2.22,0,0,0
18249,129.69,16,2,2.14,0,0,0
18250,47.18,10,4,0.5,0,0,0
18251,77.41,15,2,3.52,0,0,0
18252,54.48,18,2,1.16,0,0,0
18253,282.51,10,3,0.01,0,0,0
18254,121.35,17,5,3.51,0,0,0
18255,152.86,15,5,3.17,0,0,0
18256,58.63,15,6,3.34,0,0,0
18257,79.55,11,5,7.61,0,0,0
18258,66.88,15,3,5.6,0,0,0
18259,66.97,14,2,4.41,0,0,0
18260,121.67,12,2,3.32,0,0,0
18261,88.78,8,3,0.67,0,0,0
18262,145.8,19,1,1.83,0,0,0
18263,332.84,21,4,0.2,0,0,0
18264,98.73,18,1,3.29,0,0,0
18265,56.31,17,2,1.35,0,1,0
18266,111.16,16,3,0.32,0,0,0
18267,307.01,2,3,1.55,0,0,0
18268,198.08,16,1,2.29,0,0,0
18269,347.04,10,7,0.46,0,0,0
18270,39.65,13,1,18.75,0,0,0
18271,30.55,14,3,0.47,0,0,0
18272,1166.89,3,11,219.38,1,1,1
18273,76.74,17,3,1.85,0,0,0
18274,101.53,17,1,6.14,0,0,0
18275,50.92,19,4,12.43,0,1,0
18276,213.71,13,0,18.93,0,0,0
18277,93.95,11,4,3.11,0,0,0
18278,23.53,14,3,0.1,1,0,0
18279,80.47,11,2,0.45,0,0,0
18280,155.35,19,7,4.07,0,0,0
18281,95.31,12,2,1.07,0,0,0
18282,153.24,11,2,4.26,0,0,0
18283,73.77,17,2,0.29,0,1,0
18284,222.56,15,4,4.2,0,0,0
18285,203.33,11,1,7.42,0,0,0
18286,58.37,19,1,0.17,0,0,0
18287,47.56,13,2,5.7,0,0,0
18288,46.36,18,4,15.38,1,0,0
18289,113.57,17,5,1.58,0,0,0
18290,138.26,17,4,5.19,0,0,0
18291,79.77,13,8,0.76,0,0,0
18292,308.81,13,2,4.7,0,0,0
18293,204.71,18,3,13.59,0,1,0
18294,25.62,13,4,5.95,0,0,0
18295,98.58,16,4,2.42,0,0,0
18296,136.23,16,6,0.7,0,0,0
18297,103.85,14,3,0.44,1,0,0
18298,47.28,11,5,8.35,0,0,0
18299,111.92,10,2,7.78,1,0,0
18300,117.24,15,3,3.97,0,0,0
18301,225.67,12,6,8.08,0,1,0
18302,63.97,23,0,4.66,0,0,0
18303,63.15,14,0,4.89,0,0,0
18304,51.82,7,2,4.12,0,0,0
18305,79.45,14,5,1.97,0,0,0
18306,47.46,8,3,11.13,0,0,0
18307,109.77,10,1,0.5,0,0,0
18308,90.18,20,0,2.97,0,0,0
18309,215.48,11,2,2.73,0,0,0
18310,49.39,18,2,2.42,0,0,0
18311,14.44,13,7,13.31,0,0,0
18312,72.02,22,3,4.52,0,0,0
18313,154.62,16,4,0.37,0,0,0
18314,171.59,11,3,0.26,0,0,0
18315,167.55,20,4,2.68,0,1,0
18316,12.51,12,5,8.35,0,1,0
18317,233.74,14,2,1.35,0,0,0
18318,12.54,13,3,1.51,0,0,0
18319,75.68,14,2,2.82,0,1,0
18320,201.33,18,4,0.3,0,0,0
18321,33.96,8,2,11.57,0,0,0
18322,23.7,12,2,8.64,0,0,0
18323,20.36,11,4,1.48,0,1,0
18324,35.92,16,0,6.66,0,1,0
18325,49.41,13,3,0.01,0,1,0
18326,43.89,15,2,0.73,0,0,0
18327,114.44,7,3,4.78,0,0,0
18328,32.8,15,2,4.24,0,0,0
18329,112.89,13,1,0.39,0,0,0
18330,41.81,12,1,9.47,0,0,0
18331,31.54,16,1,2.86,0,1,0
18332,98.08,11,4,3.28,0,0,0
18333,64.06,13,8,17.17,0,0,0
18334,83.8,12,2,5.57,0,0,0
18335,64.73,12,2,3.88,0,0,0
18336,81.07,15,4,0.87,0,0,0
18337,99.41,16,4,1.82,0,1,0
18338,324.26,16,2,9.49,0,1,0
18339,114.97,14,3,0.12,0,0,0
18340,94.32,16,4,8.49,0,0,0
18341,32.37,14,2,0.77,0,0,0
18342,18.5,12,3,8.3,0,0,0
18343,55.5,13,4,7.39,0,0,0
18344,149.97,22,5,7.57,0,0,0
18345,97.61,18,5,0.88,0,0,0
18346,152.16,15,1,3.95,0,0,0
18347,41.97,8,5,4.75,0,0,0
18348,169.93,2,3,2.14,0,0,0
18349,137.92,15,2,8.12,0,0,0
18350,446.68,17,0,10.67,0,0,0
18351,117.14,16,2,1.19,0,0,0
18352,314.76,13,5,1.64,0,0,0
18353,189.24,13,4,14.97,0,0,0
18354,274.62,13,5,6.98,0,0,0
18355,83.18,8,3,2.56,0,0,0
18356,90.44,14,6,1.54,0,0,0
18357,42.87,11,3,3.73,0,0,0
18358,41.36,18,0,11.15,0,0,0
18359,170.62,9,4,3.81,0,0,0
18360,110.58,7,1,0.94,0,0,0
18361,41.67,22,1,0.27,0,0,0
18362,40.98,16,2,3.54,0,0,0
18363,32.95,11,6,0.61,0,0,0
18364,26.05,10,4,11.83,0,0,0
18365,13.66,11,1,5.88,0,0,0
18366,47.85,13,1,10.9,0,0,0
18367,107.34,13,2,7.06,0,0,0
18368,23.86,7,7,1.14,0,0,0
18369,137.61,6,12,48.9,0,1,1
18370,102.31,19,4,5.22,0,0,0
18371,125.85,12,3,3.58,0,0,0
18372,266.4,9,2,3.72,0,0,0
18373,49.12,7,1,1.81,0,1,0
18374,106.62,14,3,14.04,0,0,0
18375,73.67,9,4,1.74,0,0,0
18376,86.62,10,1,3.79,0,0,0
18377,260.61,7,2,3.95,0,0,0
18378,46.77,19,1,8.19,0,0,0
18379,247.51,18,4,11.68,0,0,0
18380,37.89,12,3,3.58,0,0,0
18381,48.23,13,6,2.43,0,0,0
18382,203.21,10,4,13.32,0,0,0
18383,11.89,23,5,0.07,0,1,0
18384,39.67,16,3,2.28,0,0,0
18385,232.17,11,4,10.47,0,0,0
18386,109.52,13,3,4.99,0,0,0
18387,124.0,18,4,14.0,0,0,0
18388,89.28,16,4,0.7,0,0,0
18389,58.06,10,2,20.22,0,0,0
18390,16.26,12,6,9.48,0,0,0
18391,135.42,16,0,1.47,0,0,0
18392,38.26,15,1,0.17,0,0,0
18393,95.9,12,1,0.63,0,0,0
18394,228.16,19,2,12.66,0,0,0
18395,80.87,14,4,1.88,0,0,0
18396,160.82,12,2,1.83,0,0,0
18397,9.36,13,0,11.8,0,0,0
18398,26.35,15,4,11.97,0,0,0
18399,100.73,12,0,7.62,0,0,0
18400,24.07,18,4,10.33,0,0,0
18401,153.54,10,4,7.2,0,0,0
18402,13.97,12,1,1.86,0,0,0
18403,61.37,18,2,7.81,0,0,0
18404,22.77,18,1,10.86,0,0,0
18405,46.06,15,2,7.64,0,0,0
18406,52.62,10,3,3.61,0,0,0
18407,16.41,13,4,2.8,0,1,0
18408,96.09,11,6,0.13,0,0,0
18409,62.56,18,1,3.01,0,0,0
18410,147.1,19,4,4.03,0,0,0
18411,112.92,12,1,12.56,0,1,0
18412,143.93,18,1,2.71,0,0,0
18413,92.51,20,0,3.17,0,0,0
18414,152.7,17,5,4.17,0,0,0
18415,51.75,10,0,6.7,0,0,0
18416,131.11,14,0,6.7,0,0,0
18417,166.16,8,4,2.86,0,0,0
18418,76.68,10,5,0.94,0,1,0
18419,35.62,17,2,28.65,0,0,0
18420,88.9,10,3,5.76,0,0,0
18421,268.0,15,2,0.9,0,0,0
18422,144.46,17,2,2.68,0,0,0
18423,118.55,14,2,10.45,0,0,0
18424,93.38,19,5,2.8,0,0,0
18425,44.95,14,2,0.33,0,0,0
18426,65.67,11,6,4.48,0,0,0
18427,28.9,18,3,29.07,0,0,0
18428,84.26,10,1,7.55,0,0,0
18429,164.5,20,0,2.3,0,0,0
18430,149.47,12,4,5.77,0,0,0
18431,95.81,16,6,0.61,0,0,0
18432,493.64,3,10,187.93,1,1,1
18433,41.32,11,4,4.83,0,0,0
18434,127.31,16,3,4.68,0,0,0
18435,15.74,19,3,6.44,0,0,0
18436,223.9,12,1,8.09,0,0,0
18437,93.6,13,4,1.45,0,0,0
18438,29.36,11,2,1.02,0,1,0
18439,585.77,5,12,591.46,1,1,1
18440,33.41,17,0,2.6,0,0,0
18441,146.91,8,5,4.7,0,0,0
18442,215.26,19,0,2.76,0,0,0
18443,197.88,16,2,4.26,0,0,0
18444,47.62,17,1,1.7,0,0,0
18445,115.0,13,1,0.75,0,0,0
18446,54.52,16,3,10.1,0,0,0
18447,140.12,23,3,0.15,0,0,0
18448,142.04,15,3,0.22,0,0,0
18449,39.71,12,3,1.18,0,0,0
18450,7.32,20,5,15.64,0,0,0
18451,5.37,2,1,17.06,0,0,0
18452,87.04,8,5,0.72,0,1,0
18453,10.75,7,2,1.73,0,0,0
18454,65.56,16,3,1.85,0,0,0
18455,155.03,17,3,7.3,0,0,0
18456,28.02,14,2,0.72,0,0,0
18457,49.76,6,5,14.91,0,0,0
18458,145.43,23,3,10.1,0,0,0
18459,180.37,12,2,2.71,0,0,0
18460,129.22,10,2,0.68,0,0,0
18461,93.11,16,3,18.39,0,0,0
18462,52.12,23,2,11.33,0,0,0
18463,23.39,15,4,0.02,0,0,0
18464,118.94,14,6,5.62,0,0,0
18465,102.78,19,3,2.15,0,0,0
18466,30.73,9,0,3.28,0,0,0
18467,29.59,14,3,3.82,0,0,0
18468,327.97,13,1,0.01,0,0,0
18469,67.21,16,3,10.14,0,0,0
18470,25.29,15,5,13.53,0,0,0
18471,141.39,17,0,1.83,0,0,0
18472,82.15,11,2,3.98,0,0,0
18473,92.7,11,2,0.03,1,0,0
18474,76.19,13,0,1.24,0,0,0
18475,96.92,8,1,1.53,0,0,0
18476,78.53,19,5,2.23,0,0,0
18477,263.32,13,2,0.05,0,0,0
18478,118.31,14,1,0.65,0,1,0
18479,105.27,11,1,7.48,0,0,0
18480,228.94,19,2,3.98,0,0,0
18481,63.14,14,1,2.97,0,0,0
18482,6.96,5,2,5.92,0,0,0
18483,64.03,5,7,4.62,0,0,0
18484,76.27,17,7,2.07,0,0,0
18485,90.03,13,6,0.05,0,0,0
18486,419.63,5,15,458.05,1,0,1
18487,83.3,16,3,1.64,0,0,0
18488,141.67,9,1,4.57,0,0,0
18489,18.77,11,4,13.78,0,0,0
18490,124.59,15,2,3.74,0,0,0
18491,53.05,14,2,7.68,0,0,0
18492,160.39,20,4,2.13,0,0,0
18493,144.31,10,3,0.67,0,0,0
18494,79.55,15,3,28.61,0,1,0
18495,121.58,9,2,2.85,0,0,0
18496,146.57,12,4,4.45,0,0,0
18497,89.62,12,2,0.62,0,0,0
18498,211.1,17,5,10.48,0,0,0
18499,26.4,15,4,3.88,0,0,0
18500,93.08,11,3,8.44,0,0,0
18501,35.94,19,4,6.11,0,0,0
18502,64.33,14,3,2.73,0,1,0
18503,59.86,15,3,6.59,0,0,0
18504,85.33,9,6,6.03,0,0,0
18505,104.79,9,2,12.64,0,0,0
18506,15.01,11,4,5.77,0,0,0
18507,69.61,16,2,1.95,0,0,0
18508,36.71,11,1,3.48,0,0,0
18509,199.26,13,2,32.75,0,0,0
18510,46.53,15,1,1.75,0,0,0
18511,65.04,11,1,6.48,0,1,0
18512,37.29,12,2,1.4,0,0,0
18513,109.92,16,4,2.63,0,0,0
18514,114.36,21,2,0.92,0,0,0
18515,88.84,8,2,6.76,0,0,0
18516,92.22,17,1,3.4,0,0,0
18517,64.62,15,4,0.59,0,0,0
18518,88.49,15,5,9.34,0,0,0
18519,176.59,15,5,1.16,0,0,0
18520,48.39,20,3,6.62,0,0,0
18521,130.47,21,2,8.48,0,0,0
18522,111.43,13,1,1.71,0,0,0
18523,86.79,16,3,3.4,0,0,0
18524,88.28,6,4,9.63,0,0,0
18525,47.17,11,0,3.57,0,0,0
18526,136.07,2,4,225.29,1,1,1
18527,127.61,12,3,4.57,0,0,0
18528,119.17,12,2,2.73,0,0,0
18529,98.66,9,1,2.36,0,0,0
18530,22.33,14,1,11.15,0,0,0
18531,62.52,16,7,2.95,1,0,0
18532,50.55,7,8,2.91,0,0,0
18533,7.92,21,1,1.73,0,1,0
18534,10.05,9,3,1.39,0,0,0
18535,152.89,14,2,5.1,0,1,0
18536,48.11,21,3,1.74,0,0,0
18537,191.47,10,3,16.28,0,0,0
18538,146.87,15,6,3.35,0,0,0
18539,106.63,17,2,2.74,0,0,0
18540,63.46,12,1,2.68,0,0,0
18541,685.21,11,15,115.67,0,1,1
18542,69.38,13,2,6.99,0,0,0
18543,64.92,14,4,5.46,0,0,0
18544,396.48,6,12,61.59,0,1,1
18545,12.66,14,1,0.18,0,1,0
18546,82.14,17,1,0.9,0,0,0
18547,158.62,16,3,11.56,0,0,0
18548,34.77,4,4,7.34,0,0,0
18549,18.28,10,1,20.35,0,0,0
18550,77.28,11,8,1.06,0,0,0
18551,142.57,23,1,0.14,0,0,0
18552,13.94,12,3,3.82,0,0,0
18553,26.13,14,2,11.47,0,0,0
18554,80.65,11,3,0.7,0,0,0
18555,90.7,15,2,8.71,0,0,0
18556,120.23,9,3,10.52,0,0,0
18557,52.19,14,4,2.71,0,0,0
18558,113.66,11,2,0.73,1,0,0
18559,112.3,10,2,15.47,0,0,0
18560,211.38,20,5,2.72,0,0,0
18561,57.71,17,6,4.28,0,0,0
18562,13.38,16,2,1.07,0,0,0
18563,42.83,10,5,2.8,0,0,0
18564,37.16,13,3,3.42,0,0,0
18565,141.21,20,4,4.67,0,0,0
18566,97.15,13,2,10.84,0,0,0
18567,112.53,12,2,3.48,0,0,0
18568,123.6,14,4,0.58,0,0,0
18569,77.2,18,4,9.6,0,0,0
18570,28.91,14,4,1.16,0,0,0
18571,363.78,4,13,505.13,1,0,1
18572,109.54,21,2,1.6,0,0,0
18573,30.63,12,4,3.74,0,0,0
18574,145.89,8,3,1.44,0,0,0
18575,20.17,10,1,4.52,0,0,0
18576,128.54,13,4,7.27,0,0,0
18577,152.08,9,4,6.59,0,0,0
18578,91.75,17,3,0.6,0,0,0
18579,285.98,12,1,1.81,0,0,0
18580,55.95,19,2,0.44,0,0,0
18581,47.77,11,4,0.16,0,0,0
18582,257.68,19,2,11.18,0,0,0
18583,31.46,18,2,6.05,0,0,0
18584,177.16,15,6,0.45,0,0,0
18585,137.67,9,0,1.17,0,0,0
18586,151.65,11,5,10.23,0,1,0
18587,162.45,13,2,10.51,0,0,0
18588,39.23,13,3,2.92,0,0,0
18589,70.88,12,1,3.93,0,1,0
18590,8.7,15,1,0.09,0,1,0
18591,168.66,10,4,2.41,0,0,0
18592,207.87,14,2,4.69,0,0,0
18593,16.78,14,5,1.56,0,0,0
18594,86.5,17,3,0.08,0,0,0
18595,41.64,16,3,14.08,0,0,0
18596,13.95,15,2,0.49,0,0,0
18597,167.3,12,1,15.39,0,0,0
18598,97.42,11,3,1.6,0,0,0
18599,34.32,15,2,3.75,0,0,0
18600,62.29,15,3,13.83,0,1,0
18601,44.33,7,3,0.36,0,0,0
18602,66.24,4,0,2.83,0,0,0
18603,42.52,13,1,0.68,0,0,0
18604,8.69,16,3,0.35,0,0,0
18605,99.87,13,1,9.87,0,0,0
18606,30.76,12,2,6.29,0,0,0
18607,11.84,14,3,2.69,0,1,0
18608,37.0,13,6,7.79,0,0,0
18609,332.68,5,14,125.3,0,1,1
18610,159.63,10,0,4.14,0,0,0
18611,119.97,12,3,0.21,0,0,0
18612,82.33,14,4,7.85,0,1,0
18613,53.95,18,4,12.47,0,0,0
18614,64.25,15,0,0.03,0,0,0
18615,190.33,15,1,2.79,0,0,0
18616,164.15,15,3,5.64,0,0,0
18617,46.43,15,7,1.9,0,1,0
18618,107.82,19,2,5.15,0,0,0
18619,120.14,14,5,2.71,0,0,0
18620,222.58,19,2,12.07,0,0,0
18621,139.42,9,1,16.46,0,0,0
18622,92.96,16,1,6.87,0,1,0
18623,169.6,11,3,3.78,0,0,0
18624,87.12,14,6,8.93,0,0,0
18625,141.78,3,4,12.46,0,1,0
18626,45.54,15,1,4.6,0,0,0
18627,51.66,14,5,2.37,0,0,0
18628,41.72,13,4,6.77,0,0,0
18629,141.56,5,4,7.04,0,1,0
18630,105.23,19,5,1.2,0,0,0
18631,5.38,17,2,0.19,0,0,0
18632,27.08,10,1,1.02,0,1,0
18633,228.68,14,5,1.23,0,0,0
18634,48.48,15,2,1.79,0,1,0
18635,312.72,16,3,1.21,0,0,0
18636,34.92,17,2,1.67,0,0,0
18637,58.58,14,1,2.14,0,0,0
18638,238.57,15,3,0.39,0,0,0
18639,55.37,10,2,8.78,0,0,0
18640,162.35,10,3,0.1,0,0,0
18641,43.3,15,1,5.33,0,0,0
18642,19.47,14,1,0.82,0,0,0
18643,23.65,17,5,5.36,0,0,0
18644,384.11,13,5,1.99,0,0,0
18645,62.2,15,6,0.88,0,1,0
18646,201.02,16,7,4.98,0,0,0
18647,138.48,14,4,6.44,0,0,0
18648,47.09,16,2,2.32,0,0,0
18649,109.15,23,3,4.03,0,0,0
18650,39.54,14,4,1.95,0,0,0
18651,110.16,12,1,6.12,0,0,0
18652,34.22,18,3,2.74,0,0,0
18653,11.77,9,6,7.64,0,0,0
18654,113.47,14,3,5.4,0,0,0
18655,94.26,21,3,0.62,0,0,0
18656,140.71,13,3,0.73,0,0,0
18657,27.24,11,2,5.23,0,0,0
18658,82.78,8,3,6.34,0,0,0
18659,5.65,9,2,0.83,0,0,0
18660,198.64,13,0,5.91,0,0,0
18661,112.75,19,4,0.66,0,0,0
18662,47.43,9,6,13.85,0,0,0
18663,75.03,17,3,0.15,0,0,0
18664,251.4,13,5,5.91,0,0,0
18665,17.67,10,8,6.88,0,0,0
18666,164.98,14,5,5.94,1,0,0
18667,187.21,15,0,11.97,0,0,0
18668,21.92,15,5,9.39,0,0,0
18669,106.98,12,3,5.39,0,0,0
18670,124.8,12,3,12.21,0,0,0
18671,352.84,17,2,4.56,0,0,0
18672,51.96,19,0,4.38,0,0,0
18673,209.73,16,0,2.01,0,0,0
18674,52.71,17,1,1.26,0,0,0
18675,87.39,9,0,1.47,0,1,0
18676,82.21,15,6,5.18,0,1,0
18677,163.26,17,3,0.5,0,0,0
18678,215.02,21,4,1.15,0,0,0
18679,262.63,16,2,3.84,0,0,0
18680,76.37,10,3,0.16,0,0,0
18681,182.56,23,1,3.26,0,0,0
18682,342.1,12,3,7.08,0,0,0
18683,89.28,7,2,1.59,1,1,0
18684,91.29,9,0,7.55,0,0,0
18685,3.68,12,3,0.6,0,0,0
18686,295.67,4,2,6.92,0,0,0
18687,37.23,13,6,0.33,0,0,0
18688,50.93,12,3,9.43,0,1,0
18689,51.0,18,4,3.1,0,1,0
18690,350.76,13,3,1.41,0,1,0
18691,118.28,16,0,1.17,0,0,0
18692,118.73,16,4,4.83,0,0,0
18693,15.15,13,1,10.74,0,0,0
18694,361.95,12,3,3.48,0,0,0
18695,30.37,16,3,11.85,0,0,0
18696,11.71,17,2,0.77,0,0,0
18697,27.63,11,5,1.95,0,0,0
18698,14.32,12,2,10.59,0,0,0
18699,19.78,5,0,3.6,0,0,0
18700,41.77,11,5,3.52,0,0,0
18701,44.42,8,3,7.29,0,0,0
18702,43.68,13,2,6.02,0,0,0
18703,27.49,17,4,1.69,0,0,0
18704,17.71,19,2,0.58,0,0,0
18705,56.18,9,3,2.26,0,0,0
18706,133.83,10,1,7.05,0,0,0
18707,33.96,10,2,1.6,0,0,0
18708,111.83,10,2,4.39,0,0,0
18709,82.82,9,3,0.14,0,0,0
18710,106.33,13,3,0.15,0,0,0
18711,190.26,22,3,2.17,0,0,0
18712,53.19,9,6,9.16,0,0,0
18713,146.37,13,6,2.66,0,0,0
18714,9.61,7,2,1.35,0,0,0
18715,237.46,9,2,3.95,0,1,0
18716,36.02,11,3,15.3,0,0,0
18717,25.18,10,3,0.76,0,0,0
18718,76.18,23,4,12.18,0,0,0
18719,57.12,15,4,1.77,0,0,0
18720,81.8,23,4,1.88,0,0,0
18721,234.29,12,3,3.44,0,0,0
18722,173.17,15,3,1.73,0,0,0
18723,96.69,10,2,1.71,0,0,0
18724,161.91,17,3,0.4,0,0,0
18725,113.94,10,0,8.0,0,0,0
18726,348.65,15,1,2.6,0,1,0
18727,101.81,11,0,0.13,0,0,0
18728,106.54,12,5,7.77,0,0,0
18729,175.71,17,1,0.97,0,0,0
18730,34.66,13,2,0.63,0,0,0
18731,98.44,18,4,2.86,0,1,0
18732,126.47,8,3,4.84,0,0,0
18733,140.29,14,1,17.41,0,0,0
18734,684.49,2,17,581.86,0,1,1
18735,178.47,9,3,1.96,0,0,0
18736,99.32,18,2,0.9,0,0,0
